,imdb_id,imdb_n_comment,imdb_score,name,rating_people,score,上映日期,主演,制片国家/地区,又名,导演,片长,类型,编剧,语言,主演人数,r5,r4,r3,r2,r1
83, tt1624402,13,6.1,四个丘比特,3087,5.2, 2010-04-09, 苏有朋 / 颜丹晨 / 范明 / 于娜 / 四小凤, 中国大陆, The Four Cupids, 王才涛,, 喜剧 / 爱情, 王才涛, 汉语普通话,5,0.021,0.104,0.456,0.293,0.126
84, tt1997606,18,3.8,午夜心跳,5631,3.3, 2010-12-24(中国大陆), 任达华 / 吴镇宇 / 姚笛 / 杨渝渝 / 李念 / 刘雨鑫 / 巴多 / 杨舒婷, 中国大陆, Midnight Beating, 张加贝, 89分钟, 恐怖, 赵犇 / 于传松, 汉语普通话,8,0.009,0.015,0.13,0.311,0.534
85,,,,快枪手,297,6.3, 2010-04-19(中国大陆), 刘欢 / 宋雨霏 / 曹苑 / 张永健 / 张译文 / 逯长恩, 中国大陆, Marksman, 潘镜丞, 88分钟, 剧情 / 动作, 刘冠均, 普通话/国语,6,0.068,0.286,0.456,0.131,0.058
86,,,,宝贵的秘密,1240,7.3, 2009-12-28, 祖峰 / 江一燕, 中国大陆, 撒谎的村庄, 王皓一, 101分钟, 剧情 / 爱情, 凡一平, 普通话/国语,2,0.155,0.411,0.374,0.051,0.009
87, tt1584849,11,7,寻找刘三姐,907,5.6, 2010-04-30, 苏有朋 / 黄圣依 / 魏宗万 / 车永莉 / 爱新觉罗·启星, 中国大陆, A Singing Fairy, 朱枫,, 剧情 / 喜剧 / 爱情 / 音乐 / 歌舞, 未水 / 齐昕 / 宋邕江 / 黄柯云, 汉语普通话 / 英语,5,0.052,0.136,0.47,0.262,0.08
88,,,,追踪章鱼保罗,963,3.6, 2010-11-26(中国大陆), 田原 / 连晋 / 黄健翔 / 李承鹏 / 张帅 / 谢晖 / 李凯 / 张璇 / 罗西 / 朱敏 / 黄熙雯, 中国大陆, 燃情世界杯 / 谋杀章鱼保罗 / Paul the Octopus / Kill Octopus Paul, 小江 / 李凯 / 张扬, 86分钟, 剧情 / 惊悚, 小江 / 林炳宝 / 李翼 / 陈克 / 王晗羽 / 王熙明, 汉语普通话 / 英语 / 德语 / 粤语,11,0.025,0.042,0.165,0.263,0.505
89,,,,爱在微博蔓延时,4747,6.4, 2010-11-28, 张静初 / 朱雨辰, 中国大陆, 四夜奇谭之爱在微博蔓延时, 陈正道, 52分, 剧情 / 爱情 / 短片, 彭浩翔, 普通话/国语,2,0.056,0.261,0.531,0.126,0.027
90, tt1700492,30,5,等着你回来,3158,3.3, 2010-07-28, 吴建豪 / 李小璐 / 加护亚依 / 袁祥仁 / 罗兰 / 黄德斌 / 林子聪 / 蓝钧天 / 谷峰, 香港 / 中国大陆, 借室还魂 / The Haunting Lover, 叶永健,, 恐怖, 王博 / 郑子滔, 粤语,9,0.011,0.013,0.138,0.312,0.526
91,,,,上海日记,191,6,, 杜江 / 董维嘉 / 汪家麒 / 屠茹英 / 杨宝龙 / 毕远晋 / 曹世平, 中国大陆, shanghai diary, 梁山, 85分钟, 爱情, 陈吉, 汉语普通话,7,0.043,0.196,0.522,0.188,0.051
92,,,,暗香,149,7.4,, 佟悦 / 王冰洁, 中国大陆,, 李威, 91分钟, 剧情 / 爱情 / 舞台艺术, 黄广生, 汉语普通话,2,0.117,0.524,0.32,0,0.039
93,,,,云上太阳,446,6.5, 2012-04-27(中国大陆), 菩翎男 / 龚璇 / 樊晓洋 / 穆修玮, 中国大陆, Close to the Sun, 丑丑, 90分钟, 剧情, 丑丑, 汉语普通话 / 法语 / 少数民族语,4,0.131,0.23,0.439,0.134,0.066
94,,,,复兴之路,157,7.2, 2010-05-15, 宋祖英 / 田华 / 陈铎 / 彭丽媛 / 阎维文 / 韩红, 中国大陆, 大型音乐舞蹈史诗电影《复兴之路》, 王一岩,, 音乐 / 歌舞,, 汉语普通话,6,0.212,0.354,0.292,0.08,0.062
95,,,,迷墙,33,7.2, 2010-05-01,, 中国大陆, Lost Wall, 潘志琪,, 剧情 / 家庭,, 普通话/国语,0,0.1,0.5,0.35,0,0.05
96, tt1708427,101,4.3,荒村公寓,12610,4, 2010-08-13, 余文乐 / 张雨绮 / 优恵 / 海一天 / 刘姝含 / 李泽锋 / 傅淼 / 秦子涵, 中国大陆 / 香港, Curse of the Deserted, 罗志良,, 惊悚, 张志光 / 蔡骏, 汉语普通话,8,0.009,0.034,0.223,0.392,0.342
97,,,,假戏真作,3247,6, 2010-10-19, 黄立行 / 赵慧仙, 香港, 四夜奇谭之假戏真作, 陈正道, 40分钟, 剧情 / 喜剧 / 短片, 彭浩翔, 普通话/国语,2,0.037,0.178,0.554,0.193,0.037
98,,,,绝命岛,5474,3.1, 2010-10-12, 刘桦 / 霍思燕 / 林雪 / 戎祥 / 石天龙 / 余淼 / 陈飞羽 / 吴志雄 / 佴文 / 彭博, 中国大陆, The Island, 冯超,, 喜剧, 冯超 / 腾语, 汉语普通话,10,0.01,0.015,0.109,0.264,0.601
99, tt2072257,0,-1,浮出水面的影子,484,4.9, 2012-02-17(中国大陆), 沈傲君 / 张伟欣 / 李佳 / 姜武, 中国大陆, The Floating Shadow, 贾东朔, 95分钟, 剧情 / 悬疑 / 惊悚, 贾东朔, 汉语普通话,4,0.04,0.125,0.329,0.235,0.271
100,,,,心灵风暴,99,7, 2010-03-23, 练束梅 / 孙茜 / 朱晓渔, 中国大陆, 美仑美奂 / The cockles of the heart, 金舸, 90分钟, 剧情, 崔民, 普通话/国语,3,0.054,0.5,0.365,0.068,0.014
101,,,,西游新传,146,5.7, 2010-11-06, 李菁 / 曹云金 / 齐杰, 中国大陆, 西游新传：大电影 / A New Journey To the West, 邢如飞, 83分钟,, 于跃洋, 汉语普通话,3,0.077,0.231,0.292,0.262,0.138
102, tt1825732,6,2.3,大胃王,5622,3.7, 2010-03-05(中国大陆), 潘长江 / 郭德纲 / 许慧欣 / 王宝强 / 邓紫衣, 中国大陆,, 罗惠德, 95分钟, 喜剧, 张江南, 汉语普通话,5,0.013,0.028,0.197,0.316,0.446
103,,,,大玩家,5504,4.6, 2010-11-25(中国大陆), 钟欣潼 / 谢娜 / 孙兴 / 雪村 / 莫少聪 / 杨丽菁 / 姜宏波 / 梁天 / 傅艺伟 / 那威 / 赵燕国彰 / 方青卓 / 罗中旭 / 曹操 / 李修贤 / 焦恩俊 / 斯琴高娃 / 霍思燕, 中国大陆, Super Player, 牛朝阳, 95 分钟, 喜剧, 牛朝阳, 汉语普通话,18,0.03,0.078,0.319,0.31,0.262
104, tt1900886,315,6.7,功夫·咏春,2657,5.5, 2010-11-02(中国大陆), 白静 / 余少群 / 惠英红 / 邹兆龙 / 肖剑 / 元华 / 元秋 / 惠天赐 / 黄又南, 中国大陆 / 香港, 功夫咏春 / Kung Fu Wing Chun / Gong Fu Yong Chun, 张同祖, 110分钟, 动作, 张同祖 / 何文龙, 粤语 / 汉语普通话,9,0.031,0.111,0.511,0.265,0.082
105,,,,红领巾侠 The Red,16244,7.5, 2010-09-30(中国大陆),, 中国大陆,, 李夏 / 程腾, 4分43秒, 动作 / 动画 / 短片, 李夏 / 李云飞 / 程腾, 汉语普通话,0,0.173,0.457,0.331,0.032,0.007
106,,,,大国手之棋行江湖,412,7,2010, 程皓枫 / 章贺 / 黄娟, 中国大陆,, 萧锋,110, 剧情 / 历史, 李宪、刘庸, 汉语普通话,3,0.14,0.33,0.437,0.08,0.013
107,,,,盗版爱情,1439,5.3, 2009-10-31, 黄圣依 / 杨子 / 颖儿 / 周晓鸥 / 刘桦 / 李晓川, 中国大陆,, 李智,, 喜剧, 李智, 汉语普通话,6,0.041,0.108,0.454,0.258,0.138
108, tt2477696,0,-1,我的少女时代,195,5.6, 2010-10-15, 李依晓 / 王毅 / 史磊 / 郑伟 / 肖扬 / 王子子 / 任明生 / 赵慧利, 中国大陆, 少女时代 / My Girlhood, 冯振志,, 剧情 / 传记, 张海迪, 汉语普通话,8,0.15,0.16,0.25,0.21,0.23
109,,,,原色丽人,68,4.9,2010, 缪婷茹 / 张彤, 中国大陆,, 赵宁宇,,,, 普通话/国语,2,0,0.188,0.271,0.333,0.208
110,,,,大国手之扬州论枰,345,7.5, 2011-8-20, 程皓枫 / 章贺, 中国大陆, Master of Go - Yangzhou Debate, 萧锋, 90分钟, 古装, 武志刚, 汉语普通话,2,0.206,0.383,0.366,0.033,0.012
111, tt2049599,8,3,异度公寓,3687,2.7, 2010-06-04(中国大陆), 萧蔷 / 张兆辉 / 马天宇 / 姚琳娜 / 阿穆隆 / 谢纯鑫, 中国大陆, Illusion Apartment, 蒋国权, 93分钟, 惊悚, 张二, 汉语普通话,6,0.009,0.008,0.058,0.175,0.749
112,,,,预审,707,6.3, 2010-04-15, 任程伟 / 刘威葳 / 吴刚 / 毛俊杰 / 吴佩慈, 中国大陆, Antecedent Trial, 周友朝, 96分钟, 剧情 / 犯罪, 孙毅安, 汉语普通话,5,0.037,0.242,0.58,0.114,0.028
113,,,,兵临城下,212,7.1,, 于和伟 / 王媛可 / 潘虹, 中国大陆, 重机枪, 张汉杰,, 剧情, 袁春雨, 汉语普通话,3,0.199,0.364,0.291,0.066,0.079
114, tt1481522,26,5.3,过去未来,120,5.3, 2009-11, 郭涛 / 安雅 / 谭维维 / 黄轩, 中国大陆," 成都我爱你（下） / ChengDu, I Love You", 崔健 / 陈果, 18分钟, 科幻,, 汉语普通话,4,0.082,0.123,0.329,0.288,0.178
115,,,,惊情,361,4.1, 2010-07-02(中国大陆), 苗圃 / 焦恩俊 / 赵燕国彰 / 于东江 / 王安丽 / 李舒桐 / 王宇婕, 中国大陆, 荒原惊情 / Unusual Love, 张鑫, 90分钟, 剧情, 许金华, 汉语普通话,7,0.026,0.043,0.251,0.312,0.368
116,,,,幸福在2010,90,7.6, 2010-11-27, 赵英俊 / 汤佶靓, 中国大陆,, 程亮, 90分钟, 纪录片 / 历史, 谢菁 / 朱枫, 汉语普通话,2,0.188,0.5,0.266,0.031,0.016
117,,,,马文的战争,458,6.2, 2010-05-20, 成泰燊 / 王姬 / 姜宏波 / 李梦男, 中国大陆,, 常征, 90分钟, 剧情 / 爱情 / 家庭, 常征, 汉语普通话,4,0.057,0.219,0.545,0.118,0.061
118, tt1646103,398,7,海上传奇,14218,7.4, 2010-07-02, 赵涛 / 陈丹青 / 杨小佛 / 杜美如 / 费明仪 / 张原孙 / 王童 / 李家同 / 张心漪 / 侯孝贤 / 朱黔生 / 黄宝妹 / 韦然 / 韦伟 / 潘迪华 / 杨怀定 / 韩寒, 中国大陆, 上海传奇 / I Wish I Knew, 贾樟柯, 116分钟(中国大陆) / 138分钟(戛纳电影节), 纪录片 / 历史, 贾樟柯, 汉语普通话 / 上海话 / 闽南语 / 粤语 / 英语,17,0.146,0.46,0.334,0.05,0.01
119,,,,三人游,85,6.2, 2010-12-25, 董兴茂 / 周鑫洋 / 许多语儿 / 陆洋 / 曲晓妍, 中国大陆,, 爱迪生, 67分钟, 爱情, 不是女人, 大连话,5,0.154,0.169,0.431,0.123,0.123
120,,,,儿子媳妇和老娘,227,6.6,2010, 吕启凤 / 丁嘉丽 / 于乐 / 苏丽 / 刘欣翰, 中国大陆, 儿子、媳妇和老娘, 郭郅, 86分钟, 喜剧 / 家庭, 韩素萍 / 颜新 / 齐昕, 汉语普通话,5,0.122,0.245,0.497,0.102,0.034
121, tt1664684,0,-1,虹猫蓝兔火凤凰,455,5.4, 2010-02-05(中国大陆), 谢娜 / 何炅 / 杜海涛 / 吴昕 / 李维嘉, 中国大陆,, 贺梦凡, 85分钟, 动画, 贺梦凡, 汉语普通话,5,0.119,0.112,0.319,0.231,0.22
122,,,,巅峰记忆,142,8, 2010-11-18,, 中国大陆,, 李嘉, 80分钟,, 孫斌 / 李嘉, 普通话/国语,0,0.296,0.429,0.276,0,0
123,,,,浪漫的心,,,2010, 王辉 / 庄玛哼, 中国大陆, Young at Heart, 向一民, 90分钟, 剧情, 向一民, 汉语普通话,2,0,0,0,0,0
124, tt1797547,83,6.5,一路有你,13234,6, 2010-12-31, 古天乐 / 莫文蔚 / 黄奕 / 印小天 / 陈西贝 / 梁大维 / 黎耀祥, 香港 / 中国, The Road Less Travelled / 人迹罕至的路, 赵崇基, 108分钟, 剧情 / 爱情, 陈健忠 / 赵崇基, 汉语普通话 / 粤语,7,0.039,0.175,0.556,0.191,0.039
125, tt1774514,66,6.8,西藏往事,2836,6.5, 2011-04-08(中国大陆), 何润东 / 宋佳 / Joshua Hannum / 包小柏 / 三木科 / 朱子岩, 中国大陆, 那一年在西藏(台) / 那一年我们在西藏 / Once Upon a Time in Tibet, 戴玮, 96分钟, 剧情 / 爱情, 扎西达娃 / 青牧, 汉语普通话 / 英语 / 藏语,6,0.098,0.276,0.446,0.148,0.032
126,,,,初见：子非鱼,321,6.9, 2010年, 郭恒 / 王驰 / 欧阳泊辰 / 唐佐辉 / 阿仁 / 高爽怡, 中国大陆, 静电影《初见》篇章二《子非鱼》, 兰波, 42分钟,, 施柏楚, 普通话/国语,6,0.171,0.319,0.352,0.124,0.033
127,,,,佛魔之剑,101,3.4,, 张亚坤 / 郑茜 / 贾致罡 / 张铁军 / 王天立, 中国大陆, 少林寺之佛魔之间, 沈火新, 90分钟,, 李永民, 汉语普通话,5,0.013,0,0.213,0.24,0.533
128,,,,无痛,58,7.9,2010, 王小进 / 蔡成琴 / 阚文鑫 / 李军, 中国大陆, 80后, 岳文烽, 最终版本100分钟 / 最初版本122分钟（已淘汰）, 剧情, 岳文烽 / 施坤, 普通话,4,0.351,0.324,0.297,0,0.027
129, tt2497704,0,-1,大明宫传奇,493,6.6, 2010-10-01(中国大陆), 朱一龙 / 刘雨欣 / 阿帕尔江 / 李若斯 / 宋佳, 中国大陆, Legend of the Daming Palace, 金铁木, 35分钟, 剧情 / 短片 / 历史, 梅峰, 汉语普通话,5,0.129,0.261,0.44,0.123,0.048
130, tt1841701,24,5.8,老外,129,5.6,, Gauthier Roubichou / Jenevieve Chang / 韩丹彤 / Barbie Han, 中国大陆, Foreigners, Fabien Gaillard, 90分钟, 剧情 / 喜剧 / 音乐, Fabien Gaillard, 汉语普通话,4,0.067,0.105,0.514,0.181,0.133
131,,,,喜神,78,6.2,2010, 李海 / 雷婷, 中国大陆, The Loard of Happiness, 方军亮, 90分钟, 剧情, 张国庆, 汉语普通话,2,0.036,0.196,0.607,0.143,0.018
132, tt2063721,0,-1,光男的栗子 光男の栗,214,7.4,2010, 桃井薰 / 百々節子 / うだしげき, 日本, Last Chestnuts, 赵晔, 60分钟, 剧情, 赵晔, 日语,3,0.125,0.5,0.345,0.03,0
133,,,,三利股份 今日涨停,52,5.8,, 徐成峰 / 李佳 / 秦卫东 / 王志刚 / 端木崇慧 / 雪村, 中国大陆, Sanli Shares Entry-Day Highs, 张敬雯, 94分钟, 剧情, 老查, 普通话/国语,6,0.091,0.212,0.273,0.333,0.091
134,,,,武动青春,245,4.2, 2010-03-12, 傳穎 / 敖犬 / 大张伟 / 何中华 / 阿纬 / 党山鹏, 香港, Martial Spirit, 寇占文,, 动作, 许莎朗, 汉语普通话,6,0.067,0.02,0.235,0.322,0.356
135,,,,玫瑰余香,73,3.7, 2009-11-03, 崔鹏 / 佟丽娅 / 蒋冰冰, 中国大陆, Karma, 鲁坚, 94分钟, 爱情, 鲁坚, 普通话/国语,3,0,0,0.271,0.292,0.438
136,,,,城市之光,111,5.4, 2010-05-01,, 中国大陆,, 周亚平, 79分钟, 纪录片,, 普通话/国语,0,0.025,0.177,0.43,0.228,0.139
137,,,,爱的三人行,209,3.9, 2010-11-18, 金斌 / 杨磊 / 周丹妮, 中国大陆, three way love, 邵铮凯,,, 金斌 / 钟嘉杰, 普通话/国语,3,0.022,0.015,0.269,0.299,0.396
138,,,,芳香之城传奇,2085,4, 2011-02-22(中国大陆), 朱茵 / 扎西顿珠 / 李子雄 / 张达明 / 张璇, 中国大陆, The Aroma City, 徐超 / 陈明新, 101分钟, 爱情 / 奇幻, 徐超, 汉语普通话,5,0.024,0.069,0.202,0.305,0.399
139,,,,我，十九岁 我，十九歲,171,5.5, 2010-12-10, 张捷 / 李路加 / 高捷 / 林美秀 / 黄国伦, 台湾," Me, 19 / wo shi jiu sui", 郑乃方, 102分钟, 剧情 / 音乐,, 汉语普通话,5,0.04,0.168,0.384,0.304,0.104
140,,,,哥的传说,844,5.7, 2010-12-24, 高海鹏 / 王皓 / 何苗 / 王沛禄 / 王正权, 中国大陆, 西京囧事, 韩志, 99分钟, 喜剧 / 爱情, 崔原源 / 陈保罗, 汉语普通话,5,0.07,0.176,0.415,0.231,0.107
141,,,,小天真大寂寞,,, 2011-3-22(云之南),, 中国大陆,, 扶茜, 28分钟,,, 汉语普通话,0,0,0,0,0,0
142,,,,黑梦,179,5.6, 2010-06-02, 黄海冰 / 苗苗 / 蒋婧 / 王双宝 / 周浩东, 中国大陆,, 过华,, 剧情, 王静涛 / 王登峰 / 焦乙卯, 普通话/国语,5,0.041,0.116,0.488,0.289,0.066
143,,,,大国手之才子佳人,295,6.5,, 程皓枫 / 刘凯菲 / 孟霞 / 卢勇, 中国大陆, Master of Go - Beautiful Woman, 萧锋, 89分钟, 剧情 / 历史 / 古装, 李宪 / 钱道远, 汉语普通话,4,0.093,0.252,0.486,0.126,0.042
144, tt2712156,7,3.1,异空危情,1872,4, 2010-10-12(中国大陆), 冯德伦 / 应采儿 / 唐一菲 / 陈键锋, 中国大陆, Virtual Recall / 异度危情, 张海靖, 95分钟, 爱情 / 惊悚 / 情色, 张海靖 / 李炯楷, 汉语普通话,4,0.034,0.046,0.225,0.278,0.417
145,,,,胖胖的夏天,36,7.4,, 张楚倩 / 许可 / 黄素影, 中国大陆,, 陈静 / 陈振环,90, 儿童,, 汉语普通话,3,0.138,0.414,0.448,0,0
146,,,,刀客外传,2236,3.4, 2010-11-05, 何洁 / 释小龙 / 罗家英 / 李彧 / 邱林 / 梁家仁 / 东方骏 / 刘卓灵 / 高军 / 赖晓生, 中国大陆, Legend Of The Swordsman, 袁鸿冰, 87分钟, 喜剧, 袁鸿冰, 汉语普通话,10,0.014,0.026,0.128,0.307,0.525
147,,,,镖行天下前传之四百里加急,325,6.5, 2010-05-26, 吴奇隆 / 高亚麟 / 王鸥, 中国大陆, AN URGENT LETTER, 邓衍成 / 李磊,, 剧情 / 动作 / 古装, 吴峥, 汉语普通话,3,0.094,0.227,0.528,0.12,0.03
148, tt1240952,0,-1,人鱼帝国 Empires of the Deep,,,, 施予斐 / 欧嘉·柯瑞兰寇 / 杨幂 / 史蒂夫·波利特斯 / 曹操 / 马今 / 司马优 / Aaron Shang, 中国大陆 / 美国, Mermaid Island, 迈克尔·弗兰奇 / 斯科特·米勒,, 科幻, 兰德尔·弗雷克斯 / 姜宏宇, 英语,8,0,0,0,0,0
149,,,,逆,690,8.8, 2010-11-13, 付令超 / 罗鉴燊 / 杜明根 / 许莹, 中国大陆, Change The Game, 刘峰, 35分钟, 纪录片,, 汉语普通话,4,0.533,0.366,0.095,0.004,0.002
150,,,,天上掉下个林妹妹,136,5.6, 2010-04-10, 郑昊 / 刘庭羽 / 向能 / 李虎 / 薛刚 / 东靖川, 中国大陆, Invisible Connection, 赵小鸥 / 赵小溪, 89分钟, 喜剧 / 爱情 / 悬疑 / 黑色电影, 张涵 / 赵小鸥, 汉语普通话,6,0.046,0.126,0.575,0.149,0.103
151,,,,翻山,151,6.5, 2010-02-20, 陈强 / 肖永华 / 肖英 / 钟丽花, 中国大陆, Crossing the Mountain, 杨蕊, 98分钟, 剧情, 杨蕊, 佤语,4,0.14,0.26,0.38,0.15,0.07
152,,,,待业青年,22544,8.3, 2010-02-10, 吉硕 / 郭雪萌, 中国大陆, No Country for Young Man, 张内咸, 180 分钟, 纪录片, 张内咸, 汉语普通话,2,0.411,0.366,0.178,0.033,0.013
153,,,,镖行天下前传之至尊国宝,333,6.4, 2010-06-25, 吴奇隆 / 徐亮 / 王鸥, 中国大陆,, 刘子富 / 李磊,, 剧情 / 动作 / 古装, 吴峥, 汉语普通话,3,0.089,0.203,0.557,0.114,0.038
154,,,,熊出没注意,505,3.2, 2010-10-01, 李晨 / 尚雯婕 / 李乃文, 中国大陆,, 程樯,, 喜剧 / 惊悚 / 恐怖, 程樯, 汉语普通话,3,0.013,0.035,0.077,0.276,0.599
155, tt1602480,53,4.5,财神到 財神到,7936,5.5, 2010-02-09, 谭咏麟 / 张震 / 杨千嬅 / 张雨绮 / 陶虹 / 巩新亮 / 林子聪 / 张榕容 / 吴嘉龙 / 诺民 / 吴耀汉 / 午马 / 曾江 / 郑佩佩 / 谷德昭 / 李力持 / 官恩娜, 中国大陆 / 香港, Fortune King is Coming to Town!, 阮世生, 105分钟, 喜剧, 阮世生, 汉语普通话 / 粤语,17,0.032,0.125,0.512,0.243,0.088
156, tt2098751,0,-1,毛嗑儿,307,8.2,2010, 李明 / 马占诚, 中国大陆, 太阳花籽 / 葵瓜子 / 毛嗑 / Sunflower Seeds, 魏阿挺, 78分钟, 儿童, 魏阿挺, 普通话/国语,2,0.327,0.484,0.161,0.028,0
157,,,,金门新娘,90,6.6, 2010-03-09, 庹宗华 / 王力可, 中国大陆,, 黄丹,,, 林黎胜, 普通话/国语,2,0.097,0.226,0.565,0.097,0.016
158,,,,镖行天下前传之库丁之谜,298,6.4, 2010-05-31, 吴奇隆 / 刘波 / 王鸥, 中国大陆,, 邓衍成 / 李磊,,, 巩向东 / 吴峥, 汉语普通话,3,0.084,0.214,0.558,0.112,0.033
159,,,,诱杀,174,5.4, 2010-08-07, 李晓红 / 张永健 / 山崎敬一, 中国大陆, Induce Kill, 潘镜丞, 92分钟, 剧情, 崔麟, 汉语普通话,3,0.024,0.127,0.468,0.254,0.127
160, tt1720297,13,4.9,用心跳,111,4, 2011-03, 蔡鹏飞 / 司雯 / 马臣搏 / 王勇翔 / 刘嘉玲 / 赵雅芝 / 宋佳 / 林熙蕾 / 温岚 / 胡军 / 梁家辉 / 黄磊 / 廖凡 / 范伟 / 杜可风 / 李冰冰 / 佟大为 / 邓超, 中国大陆 / 香港, Energy Behind the Heart, 关锦鹏, 96分钟, 剧情, 魏绍恩, 汉语普通话,18,0.063,0.032,0.175,0.286,0.444
161,,,,镖行天下前传之虎口夺镖,273,6.3, 2010-05-31, 吴奇隆 / 王鸥 / 修革, 中国大陆,, 邓衍成 / 马玉成,,,, 汉语普通话,3,0.09,0.228,0.481,0.143,0.058
162,,,,我们恋爱吧,610,4.5,2010, 王全有 / 单如, 中国大陆, Let's Fall In Love, 蒲胜, 90分钟, 剧情 / 喜剧 / 爱情, 蒲胜, 普通话/国语,2,0.016,0.072,0.284,0.409,0.219
163,,,,猎头华尔兹,72,4.8,, 午马 / 孟真, 中国大陆,, 郑旭,, 剧情, 徐菠, 汉语普通话,2,0.019,0.019,0.463,0.352,0.148
164,,,,青丝,96,4.6,2010, 张耘 / 宋小白 / 李梦, 中国大陆,, 唐觉明,,, 唐觉民, 普通话/国语,3,0.016,0.047,0.391,0.313,0.234
165,,,,镖行天之前传之漠上风云,245,6.4,2010, 吴奇隆 / 海波 / 王鸥, 中国大陆,, 邓衍成,,,, 汉语普通话,3,0.076,0.209,0.587,0.081,0.047
166, tt1456661,8288,6.3,精武风云·陈真,54258,6, 2010-09-21, 甄子丹 / 舒淇 / 黄秋生 / 黄渤 / 霍思燕 / 周扬 / 木幡龙 / Karl Ignaczak / 余文乐 / 仓田保昭 / 吕晓霖, 香港 / 中国大陆,, 刘伟强, 106分钟, 动作, 陈嘉上 / 张志成, 粤语 / 汉语普通话,11,0.044,0.195,0.538,0.181,0.042
167,,,,多大事啊,1498,6.1, 2009-06-12, 李琦 / 朱雨辰 / 句号 / 张俪 / 范明, 中国大陆, What's The Big Deal / It doesn’t matter, 韩秋池,,, 李向民, 汉语普通话 / 南京话,5,0.062,0.212,0.514,0.155,0.057
168, tt1802807,43,6.9,黑白照片,225,7.1, 2010-10-09, 汪柔 / 程振崴, 中国大陆, No.89 Shimen Road, 舒浩仑,, 剧情, 舒浩仑, 上海方言 / 普通话,2,0.096,0.476,0.331,0.09,0.006
169,,,,镖行天下前传之编外人选,252,6.3, 2010-07-19, 吴奇隆 / 成功 / 丁正勇, 中国大陆,, 邓衍成 / 马玉成,,,, 汉语普通话,3,0.098,0.22,0.462,0.162,0.058
170,,,,亡命快递,98,5.9,2010, 孙延笙 / 王程磊 / 汤佶靓, 中国大陆,, 叶长青,,, 叶长青, 中文,3,0.032,0.27,0.365,0.27,0.063
171,,,,夏都故事,113,6.1,, 阮伟旌 / 关雪盈, 中国大陆 / 韩国,, 任钊萱,,, 邵东旭, 汉语普通话,2,0.057,0.186,0.557,0.157,0.043
172,,,,指甲刀人魔,13507,6.6, 2010-10-15, 周迅 / 周俊伟 / 严妍 / 王溪 / 张惠, 香港, 四夜奇谭之指甲刀人魔 / 指甲钳人魔, 曾国祥 / 尹志文, 40分钟, 剧情 / 爱情 / 悬疑, 张优优 / 谷峪, 汉语普通话,5,0.066,0.303,0.505,0.105,0.021
173,,,,一线缉毒,130,6.7, 2010-05-31(中国大陆), 宋茶茶 / 任泽巍 / 周大勇 / 李大昕 / 曹征, 中国大陆, Substitute President, 吴天戈, 87分钟, 剧情, 娅楠, 汉语普通话,5,0.135,0.303,0.416,0.09,0.056
174,,,,黑蛋，快跑,49,6.8,2010, 马羚 / 李晓强, 中国大陆, 兰花的愤怒, 蓝志伟,,, 李铭, 普通话/国语,2,0.059,0.471,0.294,0.176,0
175,,,,钱学森,122,8.4, 2010-10-25, 钱学森 / 蒋英, 中国大陆,, 薛继军 / 陈真,, 纪录片,, 汉语普通话 / 英语,2,0.422,0.398,0.157,0.012,0.012
176,,,,无宿之身,,,, 郭月 / 万昕, 中国大陆,, 刘玺, 45分钟, 剧情 / 悬疑 / 短片, 刘玺, 汉语普通话,2,0,0,0,0,0
177, tt1842455,0,-1,不良,653,7.5,, 吴奇 / 袁苑 / 丁文博, 中国大陆, Repair, 王子昭, 27分钟, 剧情, 王子昭, 汉语普通话,3,0.132,0.544,0.286,0.03,0.009
178,,,,玩命魔术,240,3.1, 2010-10-12(中国大陆), 林更新 / 刘添月 / 刘家辉 / 午马 / 周放, 中国大陆, The Immemorial Magic, 石易矗, 95分钟, 悬疑, 骆云飞, 汉语普通话,5,0.042,0.006,0.085,0.176,0.691
179,,,,穿越时空之大清宫祠,65,6.4, 2010-07-30, 陈大伟 / 吴静一 / 于清斌 / 乔若熙, 中国大陆,, 陈晓雷,,,, 普通话,4,0.098,0.171,0.61,0.073,0.049
180, tt0970197,0,-1,"上海，我爱你 Shanghai, I Love You",,,, 艾米丽·欧哈娜, 中国大陆 / 美国,, 陆川 / 加布里尔·穆奇诺 / 吉姆·谢里丹 / 麦婉欣, 100分钟, 爱情,, 汉语普通话 / 英语,1,0,0,0,0,0
181,,,,吻信使,61,5.4,2010, 周宇妙 / 童安格 / 钱冬旎, 中国大陆,, 雷涛,,,, 普通话/国语,3,0,0.2,0.371,0.371,0.057
182,,,,杨雄与石秀,229,5.6, 2010-10-22, 温碧霞, 中国大陆, 水浒人物谱之杨雄与石秀, 刘信义,, 剧情 / 动作 / 武侠 / 古装, 江伟 / 佟岩, 汉语普通话,1,0.026,0.099,0.579,0.237,0.059
