source,target,weight
桂林,玉林,0.0
茂名,玉林,0.00012403870007442322
北京,北海,0.00012403870007442322
上海,北海,0.0
深圳,北海,0.00012403870007442322
南宁,北海,0.002976928801786157
威海,北海,0.0
北京,南充,0.00012403870007442322
成都,南充,0.012403870007442322
北京,丽江,0.00012403870007442322
拉萨,丽江,0.00012403870007442322
厦门,丽江,0.0
昆明,丽江,0.0053336641032001985
北京,景德镇,0.00012403870007442322
上海,景德镇,0.0008682709005209626
南昌,景德镇,0.0012403870007442323
黄山,景德镇,0.00012403870007442322
北京,阜新,0.00012403870007442322
大连,阜新,0.00012403870007442322
沈阳,阜新,0.0019846192011907715
北京,陇南,0.00012403870007442322
兰州,陇南,0.003349044902009427
运城,陇南,0.00012403870007442322
北京,雅安,0.00012403870007442322
成都,雅安,0.004465393202679236
北京,鹤壁,0.00012403870007442322
上海,鹤壁,0.00012403870007442322
郑州,鹤壁,0.0027288514016373107
北京,龙岩,0.00012403870007442322
福州,龙岩,0.002976928801786157
厦门,龙岩,0.004713470602828083
北京,广元,0.0
成都,广元,0.009054825105432896
北京,宝鸡,0.0
西安,宝鸡,0.010419250806251551
北京,玉溪,0.0
昆明,玉溪,0.004837509302902505
上海,北京,0.8347804515008683
深圳,北京,0.5793847680476308
广州,北京,0.11510791366906475
天津,北京,0.33899776730339864
杭州,北京,0.15938972959563383
苏州,北京,0.07802034234681221
宁波,北京,0.09885884395931531
拉萨,北京,0.11709253287025552
南京,北京,0.06536839493922103
东莞,北京,0.006201935003721161
成都,北京,0.08112130984867279
福州,北京,0.025924088315554452
无锡,北京,0.02890101711734061
重庆,北京,0.041552964524931776
嘉兴,北京,0.045150086827090055
厦门,北京,0.04874720912924833
武汉,北京,0.05048375093029025
郑州,北京,0.051103944430662365
石家庄,北京,0.049367402629620444
珠海,北京,0.048623170429173905
济南,北京,0.04440585462664351
青岛,北京,0.04341354502604813
西安,北京,0.042421235425452744
长沙,北京,0.02654428181592657
合肥,北京,0.022575043413545028
大连,北京,0.03870007442322004
惠州,北京,0.0013644257008186553
南通,北京,0.005829818903497892
绍兴,北京,0.0038451997023071197
温州,北京,0.002852890101711734
佛山,北京,0.002852890101711734
常州,北京,0.01153559910692136
银川,北京,0.002976928801786157
乌鲁木齐,北京,0.017489456710493675
湖州,北京,0.0016125031009675019
南昌,北京,0.012155792607293476
哈尔滨,北京,0.025551972215331183
新余,北京,0.024683701314810222
泉州,北京,0.0013644257008186553
沈阳,北京,0.02344331431406599
海口,北京,0.02282312081369387
太原,北京,0.020590424212354255
金华,北京,0.010419250806251551
南宁,北京,0.007070205904242123
廊坊,北京,0.01885388241131233
昆明,北京,0.010295212106177128
长春,北京,0.01699330191019598
中山,北京,0.0016125031009675019
台州,北京,0.0006201935003721161
镇江,北京,0.0018605805011163482
舟山,北京,0.0018605805011163482
九江,北京,0.011411560406846936
唐山,北京,0.011039444306623666
潍坊,北京,0.008310592904986355
烟台,北京,0.00731828330439097
贵阳,北京,0.010171173406102704
保定,北京,0.009302902505581741
达州,北京,0.00012403870007442322
泰州,北京,0.001116348300669809
宜春,北京,0.007814438104688662
鹰潭,北京,0.0013644257008186553
兰州,北京,0.007194244604316547
芜湖,北京,0.005705780203423468
呼和浩特,北京,0.006077896303646738
孝感,北京,0.00657405110394443
盐城,北京,0.0004961548002976929
扬州,北京,0.0014884644008930786
德阳,北京,0.00012403870007442322
临沂,北京,0.0007442322004465393
绵阳,北京,0.0004961548002976929
淄博,北京,0.0017365418010419251
鄂尔多斯,北京,0.004093277102455967
包头,北京,0.0035971223021582736
洛阳,北京,0.00012403870007442322
邯郸,北京,0.0032250062019350038
西宁,北京,0.0018605805011163482
承德,北京,0.0027288514016373107
萍乡,北京,0.0024807740014884646
吴忠,北京,0.00024807740014884643
鹤岗,北京,0.0024807740014884646
德州,北京,0.0007442322004465393
徐州,北京,0.0014884644008930786
抚顺,北京,0.00012403870007442322
三亚,北京,0.0018605805011163482
张家口,北京,0.0021086579012651947
聊城,北京,0.0021086579012651947
淮安,北京,0.001116348300669809
玉溪,北京,0.00012403870007442322
宣城,北京,0.0004961548002976929
日照,北京,0.0017365418010419251
秦皇岛,北京,0.0017365418010419251
济宁,北京,0.0006201935003721161
泰安,北京,0.0009923096005953857
赣州,北京,0.00037211610022326965
晋中,北京,0.0
宿迁,北京,0.0013644257008186553
滨州,北京,0.0007442322004465393
肇庆,北京,0.00012403870007442322
吉林,北京,0.00037211610022326965
蚌埠,北京,0.0012403870007442323
沧州,北京,0.0012403870007442323
邢台,北京,0.00037211610022326965
威海,北京,0.001116348300669809
通辽,北京,0.001116348300669809
衢州,北京,0.0006201935003721161
许昌,北京,0.00012403870007442322
黄山,北京,0.00012403870007442322
衡阳,北京,0.00012403870007442322
丽水,北京,0.00012403870007442322
锦州,北京,0.00012403870007442322
梅州,北京,0.00024807740014884643
辽阳,北京,0.0
运城,北京,0.0004961548002976929
大同,北京,0.00037211610022326965
平顶山,北京,0.00024807740014884643
衡水,北京,0.00012403870007442322
赤峰,北京,0.00012403870007442322
上海,蚌埠,0.005209625403125776
深圳,蚌埠,0.002232696601339618
拉萨,蚌埠,0.0008682709005209626
南京,蚌埠,0.0004961548002976929
合肥,蚌埠,0.008310592904986355
芜湖,蚌埠,0.00024807740014884643
丹东,蚌埠,0.00012403870007442322
上海,铜陵,0.0012403870007442323
深圳,铜陵,0.0004961548002976929
合肥,铜陵,0.0016125031009675019
芜湖,铜陵,0.00012403870007442322
安庆,铜陵,0.001116348300669809
上海,云浮,0.0012403870007442323
广州,云浮,0.0018605805011163482
佛山,云浮,0.0008682709005209626
中山,云浮,0.00012403870007442322
肇庆,云浮,0.00024807740014884643
河源,云浮,0.00012403870007442322
上海,莆田,0.001116348300669809
福州,莆田,0.009178863805507318
厦门,莆田,0.0004961548002976929
南平,莆田,0.00024807740014884643
上海,池州,0.0004961548002976929
南京,池州,0.0004961548002976929
合肥,池州,0.01079136690647482
芜湖,池州,0.0006201935003721161
安庆,池州,0.004093277102455967
铜陵,池州,0.0006201935003721161
上海,百色,0.00024807740014884643
南宁,百色,0.015876953609526172
上海,江门,0.00012403870007442322
深圳,江门,0.0018605805011163482
广州,江门,0.008434631605060779
佛山,江门,0.0034730836020838503
上海,张家界,0.00012403870007442322
深圳,张家界,0.00012403870007442322
杭州,张家界,0.00012403870007442322
长沙,张家界,0.0017365418010419251
常德,张家界,0.00012403870007442322
上海,铁岭,0.00012403870007442322
苏州,铁岭,0.00037211610022326965
沈阳,铁岭,0.006698089804018854
秦皇岛,铁岭,0.00024807740014884643
上海,普洱,0.0
昆明,普洱,0.002232696601339618
深圳,清远,0.014388489208633094
广州,清远,0.010171173406102704
佛山,清远,0.0007442322004465393
深圳,河源,0.009178863805507318
广州,河源,0.0006201935003721161
湛江,河源,0.00024807740014884643
深圳,汕尾,0.006077896303646738
广州,汕尾,0.00012403870007442322
深圳,韶关,0.0018605805011163482
广州,韶关,0.0017365418010419251
东莞,韶关,0.0004961548002976929
西安,韶关,0.00012403870007442322
深圳,湛江,0.001116348300669809
广州,湛江,0.002976928801786157
深圳,阳江,0.0006201935003721161
广州,阳江,0.0016125031009675019
佛山,阳江,0.00037211610022326965
中山,阳江,0.00024807740014884643
深圳,怀化,0.0004961548002976929
长沙,怀化,0.006946167204167701
深圳,茂名,0.0004961548002976929
广州,茂名,0.001116348300669809
宁波,茂名,0.0
珠海,茂名,0.00012403870007442322
佛山,茂名,0.0
深圳,嘉峪关,0.00024807740014884643
兰州,嘉峪关,0.00012403870007442322
深圳,固原,0.00024807740014884643
银川,固原,0.0018605805011163482
深圳,周口,0.0
郑州,周口,0.009923096005953858
苏州,曲靖,0.00012403870007442322
武汉,曲靖,0.00012403870007442322
昆明,曲靖,0.007194244604316547
成都,乐山,0.013272140907963284
武汉,乐山,0.0
济南,乐山,0.00012403870007442322
成都,巴中,0.008806747705284048
达州,巴中,0.00012403870007442322
自贡,巴中,0.0013644257008186553
成都,宜宾,0.008434631605060779
重庆,宜宾,0.0006201935003721161
成都,资阳,0.007690399404614239
成都,遂宁,0.005953857603572314
重庆,遂宁,0.0
无锡,武威,0.00012403870007442322
兰州,武威,0.0018605805011163482
重庆,防城港,0.00024807740014884643
武汉,防城港,0.0
南宁,防城港,0.011659637806995783
桂林,防城港,0.00012403870007442322
北海,防城港,0.00012403870007442322
武汉,鄂州,0.011287521706772514
武汉,平凉,0.0034730836020838503
兰州,平凉,0.0017365418010419251
盐城,平凉,0.00012403870007442322
武汉,汉中,0.002232696601339618
西安,汉中,0.00657405110394443
武汉,天水,0.00024807740014884643
兰州,天水,0.0034730836020838503
武汉,安康,0.00012403870007442322
西安,安康,0.0035971223021582736
石家庄,通化,0.00037211610022326965
长春,通化,0.0021086579012651947
石家庄,梧州,0.00024807740014884643
南宁,梧州,0.004465393202679236
桂林,梧州,0.0
西安,铜川,0.005581741503349045
兰州,铜川,0.0
西安,商洛,0.0014884644008930786
温州,辽阳,0.0
沈阳,辽阳,0.0
秦皇岛,辽阳,0.00012403870007442322
鞍山,辽阳,0.0004961548002976929
平顶山,辽阳,0.00012403870007442322
哈尔滨,双鸭山,0.0038451997023071197
长春,双鸭山,0.00012403870007442322
佳木斯,双鸭山,0.00012403870007442322
哈尔滨,鸡西,0.0017365418010419251
佳木斯,鸡西,0.0
哈尔滨,鹤岗,0.0014884644008930786
哈尔滨,七台河,0.0006201935003721161
南宁,崇左,0.008434631605060779
南宁,贵港,0.007814438104688662
南宁,来宾,0.004465393202679236
南宁,贺州,0.0018605805011163482
昆明,昭通,0.0037211610022326964
昆明,保山,0.002604812701562888
昆明,临沧,0.0017365418010419251
中山,潮州,0.0004961548002976929
兰州,金昌,0.0008682709005209626
